ID,ConfigurationScope_ID,PurchasingOrg,CompanyCode,BusinessPurpose,Plant,MaterialGroup,ProcessType,AccountAssignmentCategory,SpecialLogic,SATApproverAmount_lowAmount,SATApproverAmount_highAmount,Step,Sequence,NotificationGroup,NotificationValue,NotificationCurrency,IsActive,createdAt,createdBy,modifiedAt,modifiedBy
b2a63c72-fb69-4dbc-9a12-2f50bec86874,72d2c1d8-99f7-4e0b-9f63-b4d885e1f10e,CF00,3372,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
00878c49-ec78-47b7-9215-d9c9a7baa9a1,72d2c1d8-99f7-4e0b-9f63-b4d885e1f10e,CF00,3372,,,,,,EventError,,,Support,,CF00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d8a0c859-daa0-47d3-a586-b6ca464d3c29,b033946d-3e89-4108-9792-e384692ca22b,CG00,3373,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
a9d73658-89dc-4bb8-8c25-03817a8458c5,b033946d-3e89-4108-9792-e384692ca22b,CG00,3373,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
5ffb08e3-0767-4c83-9ae3-ba96cb31bc34,b033946d-3e89-4108-9792-e384692ca22b,CG00,3373,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
fef8a012-d8d6-4dec-81d6-5e8517977253,b033946d-3e89-4108-9792-e384692ca22b,CG00,3373,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
6bd46034-7bbb-42af-b892-b695cebe3ca8,b033946d-3e89-4108-9792-e384692ca22b,CG00,3373,,,,,,EventError,,,Support,,CG00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
7a4fd743-7b39-4337-b624-cc4478af0169,abdcdd5f-aede-4c43-ad14-b414a652949c,CH00,3384,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
39ff8009-0d43-40e5-86b7-dddbf8c1c62a,abdcdd5f-aede-4c43-ad14-b414a652949c,CH00,3384,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
50a50907-2eb8-41f5-b689-e91a0d8a752b,abdcdd5f-aede-4c43-ad14-b414a652949c,CH00,3384,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
dec5243c-95ee-4c89-9e93-89db98d296a2,abdcdd5f-aede-4c43-ad14-b414a652949c,CH00,3384,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
896a320d-2ad8-4fb9-a383-9e49085f7b20,abdcdd5f-aede-4c43-ad14-b414a652949c,CH00,3384,,,,,,EventError,,,Support,,CH00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
71f62153-fa9a-42ad-9c9d-e3c491fc4232,34c83adb-63a1-4a6c-9aa2-6753bffe2002,CJ00,3386,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
95f95c02-ab19-443d-ad9e-f9ad2491a6bf,34c83adb-63a1-4a6c-9aa2-6753bffe2002,CJ00,3386,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
7972928b-f239-4497-b6c5-8cef91d21a63,34c83adb-63a1-4a6c-9aa2-6753bffe2002,CJ00,3386,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
e663bcd4-d3c8-4d40-a718-471fd2d37739,34c83adb-63a1-4a6c-9aa2-6753bffe2002,CJ00,3386,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
25a55f34-ce6c-425e-a58f-688cde3b65f5,34c83adb-63a1-4a6c-9aa2-6753bffe2002,CJ00,3386,,,,,,EventError,,,Support,,CJ00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
99049950-c49b-45fb-8583-bc0f6bf6d2f1,4398186d-4785-4982-a5d7-085f1686d1c2,CK00,3374,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
355e9d92-066a-4a97-a22b-c39c32499838,4398186d-4785-4982-a5d7-085f1686d1c2,CK00,3374,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
94ef61a3-3d1c-43c5-8589-ead30ec4728c,4398186d-4785-4982-a5d7-085f1686d1c2,CK00,3374,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
376eae78-d802-437c-aee2-09646ac47165,4398186d-4785-4982-a5d7-085f1686d1c2,CK00,3374,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
5e268bc1-7670-4205-8722-5f1dfee39f34,4398186d-4785-4982-a5d7-085f1686d1c2,CK00,3374,,,,,,EventError,,,Support,,CK00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
a0e14ba4-7776-44f4-b890-582dba67e3b5,c3cc90e3-17db-4630-9517-4bbd91dcf7e3,CL00,3375,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
18e53eda-44f9-4e8a-9937-c247982fe859,c3cc90e3-17db-4630-9517-4bbd91dcf7e3,CL00,3375,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
76680240-2b0e-4628-a3c7-40763ce686b2,c3cc90e3-17db-4630-9517-4bbd91dcf7e3,CL00,3375,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
2010942f-c083-4f3b-b21f-f0bc685f3a59,c3cc90e3-17db-4630-9517-4bbd91dcf7e3,CL00,3375,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
45f85454-fe76-4def-adce-31e4bf0ba1fe,c3cc90e3-17db-4630-9517-4bbd91dcf7e3,CL00,3375,,,,,,EventError,,,Support,,CL00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
2db799f1-76ae-40d0-9339-bd97030364f0,689dd7eb-c699-4c8c-8628-4c9a91421a8d,CM00,3376,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
b0915524-5be2-4d53-b508-f2ef18ca64b7,689dd7eb-c699-4c8c-8628-4c9a91421a8d,CM00,3376,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
39f30801-d46b-472d-9a52-1b3861026205,689dd7eb-c699-4c8c-8628-4c9a91421a8d,CM00,3376,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
81e7fea0-97ce-42cc-80dd-d54a5c4bcc5d,689dd7eb-c699-4c8c-8628-4c9a91421a8d,CM00,3376,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
9d637d94-6d63-436f-808e-bd0e3443180b,689dd7eb-c699-4c8c-8628-4c9a91421a8d,CM00,3376,,,,,,EventError,,,Support,,CM00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
3ec2eb28-6cb3-4d7a-95f9-995b76a9c43d,c7737038-4aa9-4458-9c7e-c79efa4c980e,CN00,3377,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
22f80f0b-7658-495c-b120-56f1baa0cde7,c7737038-4aa9-4458-9c7e-c79efa4c980e,CN00,3377,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
009774b8-0089-4237-bb2c-303ef9197124,c7737038-4aa9-4458-9c7e-c79efa4c980e,CN00,3377,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
f9891b97-5385-42a7-95fa-2d73203f1832,c7737038-4aa9-4458-9c7e-c79efa4c980e,CN00,3377,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
1ae0069a-09a0-41e3-8e86-ab121df3e889,c7737038-4aa9-4458-9c7e-c79efa4c980e,CN00,3377,,,,,,EventError,,,Support,,CN00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
9306eb70-db2b-4cfe-acbd-8f8de8d95b86,72736b61-cb71-4d83-8574-313da3d17529,CO00,3378,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
7b32fbd5-e4cc-47da-bcf9-c23ac490bc76,72736b61-cb71-4d83-8574-313da3d17529,CO00,3378,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c162fbc5-7592-4230-8e9a-a087eab3ba1f,72736b61-cb71-4d83-8574-313da3d17529,CO00,3378,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
5b4aac36-199c-496f-96c6-a1c372abf1e4,72736b61-cb71-4d83-8574-313da3d17529,CO00,3378,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
b8ffad17-35b1-4dd3-883d-f1bd9c442ad7,72736b61-cb71-4d83-8574-313da3d17529,CO00,3378,,,,,,EventError,,,Support,,CO00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
97b5767a-8a43-4655-b5f0-2d548aaa191f,30c641d9-b4ad-4334-a68c-f6b02e4a49c0,CP00,3379,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
e63bdc55-dd1f-4ac5-80a3-bf1ae7eff9d3,30c641d9-b4ad-4334-a68c-f6b02e4a49c0,CP00,3379,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
460804e8-221b-4aa7-a76a-f87af4e707a3,30c641d9-b4ad-4334-a68c-f6b02e4a49c0,CP00,3379,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
a121e079-a00f-4f61-9cd0-90c7551c5fc0,30c641d9-b4ad-4334-a68c-f6b02e4a49c0,CP00,3379,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
178af3cd-67ea-4b07-a57d-8681ec679b64,30c641d9-b4ad-4334-a68c-f6b02e4a49c0,CP00,3379,,,,,,EventError,,,Support,,CP00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
fafd4e5b-79b1-46b3-88f5-486961dd74ae,a35efdb1-758f-4d68-8b12-62d11921bae4,CQ00,3380,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
88bf9b3c-b819-49ab-b256-c9638bdd2258,a35efdb1-758f-4d68-8b12-62d11921bae4,CQ00,3380,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
e566bac5-93dc-4c25-8992-e87f2e8a269b,a35efdb1-758f-4d68-8b12-62d11921bae4,CQ00,3380,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
5654792b-6994-4bbb-9982-82ed141c425b,a35efdb1-758f-4d68-8b12-62d11921bae4,CQ00,3380,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
0d46a945-ec54-4526-91ee-89aefe433d3b,a35efdb1-758f-4d68-8b12-62d11921bae4,CQ00,3380,,,,,,EventError,,,Support,,CQ00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
aeb41445-f6cd-4aa2-8b62-a8ce15c3cccb,50d067e2-667c-4336-8212-43d5358d894b,CR00,3381,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d993ebc8-d6ab-4ed7-a2da-a6fd62b30f73,50d067e2-667c-4336-8212-43d5358d894b,CR00,3381,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
5805a0e2-8162-4ed4-b573-959a7f994369,50d067e2-667c-4336-8212-43d5358d894b,CR00,3381,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
60ba572f-c437-4793-a728-8f52f70f4ead,50d067e2-667c-4336-8212-43d5358d894b,CR00,3381,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
a4fa44c9-700c-491f-8db3-55d7ed1777a0,50d067e2-667c-4336-8212-43d5358d894b,CR00,3381,,,,,,EventError,,,Support,,CR00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
4ff8117e-42b9-466d-b3e0-1ce395a9fd3c,7ad503a9-b769-45b9-978d-2f00a87470aa,CS00,3382,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
fd28f0a3-f5b1-459e-9732-6824aae4f51e,7ad503a9-b769-45b9-978d-2f00a87470aa,CS00,3382,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
5282f77e-cf48-4372-80e6-354bc0729833,7ad503a9-b769-45b9-978d-2f00a87470aa,CS00,3382,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
3664489d-53af-4a20-9822-3610d2930eb7,7ad503a9-b769-45b9-978d-2f00a87470aa,CS00,3382,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
570b4739-c14c-4c67-b3b2-d74fbf22427c,7ad503a9-b769-45b9-978d-2f00a87470aa,CS00,3382,,,,,,EventError,,,Support,,CS00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
6cf9d5e1-ff9a-4ec3-be6e-1449e46f456d,006dbebf-5c5a-42a6-acfc-127c42ed7c70,CT00,3368,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
09fe5f70-403c-4175-8018-22dbb200eddd,006dbebf-5c5a-42a6-acfc-127c42ed7c70,CT00,3368,,,,Freetext,,,15000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
ac7019f8-0597-409d-ace5-921562bfdba9,006dbebf-5c5a-42a6-acfc-127c42ed7c70,CT00,3368,,,,,,,,,Procurement Verification,3,CT00_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
80b2b6c2-de7f-41ae-bb06-b65e71a94e73,006dbebf-5c5a-42a6-acfc-127c42ed7c70,CT00,3368,,,,,,NoVendor,,,Procurement Verification,3,CT00_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
f18e65e6-8728-4e0f-9978-fcfcca13b186,006dbebf-5c5a-42a6-acfc-127c42ed7c70,CT00,3368,,,,,,EventError,,,Support,,CT00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
586ea633-0c5d-4303-8974-7db1a9b06f65,006dbebf-5c5a-42a6-acfc-127c42ed7c70,CT00,3368,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
da4b02cb-e3f2-458b-81b2-b06895d7c524,006dbebf-5c5a-42a6-acfc-127c42ed7c70,CT00,3368,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
b0eb9138-fb31-44fe-92d8-3f1a39afbdfa,006dbebf-5c5a-42a6-acfc-127c42ed7c70,CT00,3368,,,,,,,,,Procurement Verification,3,SREI_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
34c9f294-7fdd-4f88-b8e9-84cc27e3c854,006dbebf-5c5a-42a6-acfc-127c42ed7c70,CT00,3368,,,,,,NoVendor,,,Procurement Verification,3,SREI_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d3af6e36-6b00-4fcd-82e3-4d3585c173a6,006dbebf-5c5a-42a6-acfc-127c42ed7c70,CT00,3368,,,,,,EventError,,,Support,,SUIN_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
74d2ca05-2c6a-4298-9780-a053896eec07,2ad42719-1d3b-424c-845f-0bb2ddcfc280,D200,3396,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
bc3e4c9b-5de1-4d94-9555-bee3b779db8d,2ad42719-1d3b-424c-845f-0bb2ddcfc280,D200,3396,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
8053a396-04e9-4d1f-ae01-5673db4a5c83,2ad42719-1d3b-424c-845f-0bb2ddcfc280,D200,3396,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d00ee401-ccee-4127-9ae3-d1e342d59694,2ad42719-1d3b-424c-845f-0bb2ddcfc280,D200,3396,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
a5179d97-20ab-406b-be06-51406d55292e,2ad42719-1d3b-424c-845f-0bb2ddcfc280,D200,3396,,,,,,EventError,,,Support,,D200_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c14de514-efb9-4149-95c9-3db4716af238,2a5ed45f-55b5-4410-9f10-08913c38ae24,D300,3397,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d825d41e-df94-4105-b082-1bfbd6f682f2,2a5ed45f-55b5-4410-9f10-08913c38ae24,D300,3397,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
e6d87e05-403b-4119-8f43-10d577ae8efd,2a5ed45f-55b5-4410-9f10-08913c38ae24,D300,3397,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
af900bff-d4bb-41a6-af75-d3a556cbf6ad,2a5ed45f-55b5-4410-9f10-08913c38ae24,D300,3397,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
e40d5b70-037b-4786-8337-874b4c02182f,2a5ed45f-55b5-4410-9f10-08913c38ae24,D300,3397,,,,,,EventError,,,Support,,D300_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
fd576573-7ce9-42fa-9ea7-eef0fd4cfc63,b8581453-469f-4790-9f2f-499b3b9816d9,D400,3398,DIR,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d402adc7-5ede-4331-9609-fe9075094e97,b8581453-469f-4790-9f2f-499b3b9816d9,D400,3398,DIR,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
dccd580e-b992-456c-8247-53814b63f20d,b8581453-469f-4790-9f2f-499b3b9816d9,D400,3398,DIR,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
f583a561-0ea0-4cdd-9a0c-18e857e4c66c,b8581453-469f-4790-9f2f-499b3b9816d9,D400,3398,DIR,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
b9d19bf2-d00a-4257-94cd-7fbe41224a70,b8581453-469f-4790-9f2f-499b3b9816d9,D400,3398,DIR,,,,,EventError,,,Support,,D400_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
21d1598a-66c6-4185-a231-90cd3ff4644f,11a9aa9f-2a6a-4d57-9211-dcbdc3c96594,D500,3399,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d95318bd-a618-4e4d-9a72-2d83a4e7a978,11a9aa9f-2a6a-4d57-9211-dcbdc3c96594,D500,3399,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
a5da8d30-baf3-4c17-82ae-e5bd0f185499,11a9aa9f-2a6a-4d57-9211-dcbdc3c96594,D500,3399,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
6bdedf71-67b2-46a7-9e0d-050bdcfba42f,11a9aa9f-2a6a-4d57-9211-dcbdc3c96594,D500,3399,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
bf3e9e5e-4c85-4ff2-8603-d2139cb66d09,11a9aa9f-2a6a-4d57-9211-dcbdc3c96594,D500,3399,,,,,,EventError,,,Support,,D500_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
3ba4933b-65ed-4193-b766-da5f62a9d45a,76f5dde0-2887-45a7-9547-a7c91c0a8eec,D600,3400,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
58c07e30-2aa4-4d6c-b66a-754cf48d4d5d,76f5dde0-2887-45a7-9547-a7c91c0a8eec,D600,3400,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
b79cf163-63ae-4b5a-8a39-6bca5a11f811,76f5dde0-2887-45a7-9547-a7c91c0a8eec,D600,3400,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
9fb84cf4-62cc-44be-bd07-4bf7e5a29271,76f5dde0-2887-45a7-9547-a7c91c0a8eec,D600,3400,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c1d12617-bccb-45f3-950f-0a66582bd6ee,76f5dde0-2887-45a7-9547-a7c91c0a8eec,D600,3400,,,,,,EventError,,,Support,,D600_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
a1cd0e8f-a20e-495f-a5d1-c1cf7f54825c,a4ed73c2-be4c-4004-bc7a-21b5bd2e175c,DA00,3403,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
886dacef-7d54-4c86-8f0f-0e6aa9f968e0,a4ed73c2-be4c-4004-bc7a-21b5bd2e175c,DA00,3403,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
9edd1079-ce49-4752-8f51-de5e7b57ed20,a4ed73c2-be4c-4004-bc7a-21b5bd2e175c,DA00,3403,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
1d53d487-e255-40cd-b7a9-aa121d787e09,a4ed73c2-be4c-4004-bc7a-21b5bd2e175c,DA00,3403,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
a98eda35-d9b4-4ee2-890e-b0d1ce5d3143,a4ed73c2-be4c-4004-bc7a-21b5bd2e175c,DA00,3403,,,,,,EventError,,,Support,,DA00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d5caf870-67ad-4d87-9665-1940c75937a6,c74ab95b-c9d6-4352-ba99-c9367d1a2db8,DB00,3404,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
808e58cb-e198-4b89-8c44-064f2a34eae0,c74ab95b-c9d6-4352-ba99-c9367d1a2db8,DB00,3404,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
76464ff7-8014-42b1-9444-e439ce86c8b3,c74ab95b-c9d6-4352-ba99-c9367d1a2db8,DB00,3404,,,,,,,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
356bde78-5b4a-435c-ad35-8802768168b2,c74ab95b-c9d6-4352-ba99-c9367d1a2db8,DB00,3404,,,,,,NoVendor,,,Procurement Verification,3,SRED_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
690fb15d-6322-4879-9ab4-0fa24bd8958e,c74ab95b-c9d6-4352-ba99-c9367d1a2db8,DB00,3404,,,,,,EventError,,,Support,,DB00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
10db774c-54f2-4f94-9a18-a51c01e426b6,2881270a-1326-45ce-831e-0223e19a55a7,DC00,3405,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
