ID,ApproverGroup_GroupName,Approver_GID,createdAt,createdBy,modifiedAt,modifiedBy
4fcdefc1-80e3-4831-abcd-8dbe1daf88a4,SUCZ_Support,Z00531ED,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
b7ebb948-453b-4cd0-9304-ea158fb27127,SUCZ_Support,Z00578UN,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
f36e9637-4bb3-4254-86be-eab544e9eead,SUCZ_Support,Z0022MPU,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
43560b95-11c0-4c8c-b5a6-65732380b5bd,SUCZ_Support,Z00360RB,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
577b7b77-3d97-4eb1-93a7-dd5563cebf9a,SUCZ_Support,Z00580YJ,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
96e3fab5-72f1-4ec4-89c1-9bdbc1bff205,SUCZ_Support,Z004XVAB,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
7fbe796e-d23d-4c54-9ae9-36a1511e6d28,SUCZ_Support,Z00503ZF,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
e1b38251-14de-4e17-9721-33767ab28554,SUCZ_Support,Z0053X3Z,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
4f8c8d5c-3df0-4583-a1d7-3185f917fe23,SUCZ_Support,Z004Z8HY,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
0f65f551-8203-41ea-91c3-d23d86e06386,SUCZ_Support,Z00366PH,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d1ffe597-d173-4aec-8bbe-9df7ce83e3e7,SUCZ_Support,Z002M9XR,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
fb1f39ee-621b-42a5-84b4-4b9b18e81024,SUCZ_Support,Z0059DWT,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
0880b3c4-b129-4035-a38b-6862d269a85b,SUCZ_Support,Z005989N,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
b305549c-3777-44b6-acbf-ad6341b6442e,SUCZ_Support,Z0059DYC,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
cebce427-c191-4b4e-a69e-32f4b11c1f06,SUCZ_Support,Z0047WTV,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
4fd61acd-15fd-4f0d-8bde-f316e94c4ce6,SRER_Purchaser,Z004TAMU,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
f2241feb-1dbe-4135-b3f1-239f42be61e7,SRER_Purchaser,Z00531DY,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
03b252d6-8dea-4bae-8b6e-9295d272da51,SRER_Purchaser,Z004XVAC,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
98656222-6a16-48a4-876f-52622724ae9e,SRER_Purchaser,Z0052TYP,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
15510e4a-86ca-413b-9282-f9f559d20c1d,SRER_Purchaser,Z002Z66N,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
9eb28ab6-22fc-4398-bd6f-d6ba5aa486bf,SRER_Purchaser,Z004YK1R,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c214b89c-f449-479a-81a8-903bdd3a1826,SRER_Purchaser,Z004Z7ZE,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c6c874c0-ed83-4a88-8df4-b27d7f946790,SRER_Purchaser,Z0054KNE,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
1304fe38-0feb-48ff-8f70-0196df3ce59b,SRER_Purchaser,Z0028XMJ,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d027e63d-9fe3-45a2-87a4-50182a31d872,SRER_Purchaser,Z004FUJT,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d8b817f0-3cfc-42e7-9296-699afa53423d,SRER_Purchaser,Z001WYDU,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
8aeb5fbc-58d6-4aec-9b40-f831160e02ee,SRER_Purchaser,Z0014WKT,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
037c8c30-2d08-4f8e-985b-5a4587fd7759,SRER_Purchaser,Z0039MYX,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
2c02fa0e-a3e9-4b35-9d6c-3fe47213f9d3,SRER_Purchaser,Z0051EJU,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d9479021-e800-475b-b1c3-748e991ac088,SRER_Purchaser,Z003RN6R,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
5ea81f32-6bb9-4619-8eb9-27f475fb5bc9,SRER_Purchaser,Z0046D7W,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
89d28b04-f4ea-4a58-bc0c-57549df6bab4,SRER_Purchaser,Z000268E,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
dc0fcade-8156-4aa8-9d5b-01db4b40c646,SRER_Purchaser,Z002JB9N,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
55210e31-fce0-4e6c-bc8f-d5e982a146b7,SRER_Purchaser,Z002ZJEH,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
4060e9ba-cfed-4d83-b387-55e29ce7f128,SRER_Purchaser,Z0033TXK,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c15d4c1a-c530-4a33-8279-042978c8cf5a,SRER_Purchaser,Z0037XDV,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d51059b2-9770-41f2-bb02-e96832f5ef8d,SRER_Purchaser,Z0030F0C,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
5c475d93-5f8f-49cc-bfbb-be4000bfa551,SRER_Purchaser,Z0049ETY,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
fb075677-a1db-4b36-b753-f063cbc542cb,SRER_Purchaser,Z00531ED,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
2b1805bb-5a81-4dff-867d-25dd9cb926b1,SRER_Purchaser,Z00578UN,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
500f7836-ae28-430d-8b9d-809d7551f442,SRER_Purchaser,Z0022MPU,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
e4948062-a63c-4687-b28e-aaf36327b9c1,SRER_Purchaser,Z00360RB,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
93fc0c5a-7936-4657-a565-1eda254c5dbb,SRER_Purchaser,Z00580YJ,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
5d360f10-6f3f-46f2-be9f-2706b45994c8,SRER_Purchaser,Z004XVAB,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
0c178e15-6a3f-45c2-a967-6448d95c57bc,SRER_Purchaser,Z00503ZF,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
2e8274b9-e41d-4728-b2b9-04dcd21385b0,SRER_Purchaser,Z0053X3Z,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
21f1e6e8-8866-4930-b8cc-7df6ac4fefc6,SRER_Purchaser,Z004Z8HY,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
ba634cb5-a9bc-4dd6-a5ae-7ec351448833,SRER_Purchaser,Z00366PH,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c7d91cde-1cf6-43ba-8b2e-a9c12a30c409,SRER_Purchaser,Z002M9XR,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
8a3356ed-7d74-4369-9e98-37f2df548e84,SRER_Purchaser,Z0059DWT,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
4c920546-bc9f-4778-8dfd-90dd44af29b4,SRER_Purchaser,Z005989N,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
8ccc8791-3888-4fda-8b9d-8f78ec59ee6b,SRER_Purchaser,Z0059DYC,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
8d6a015e-9b9e-47b2-b046-a54c131b3b77,SRER_Purchaser,Z0047WTV,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
5f712044-88ad-4b9d-87f6-c14ce96f32ea,SRER_Purchaser,Z0035U0T,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
4b94f19d-c0f1-48f8-9df0-3e7e80ba9973,SRER_Purchaser,Z0038CKV,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
834845ce-af21-4b3a-b1ed-3dfdf8f4f665,C501_Support,Z004TAMU,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
3e72030e-8087-4f77-859b-eb4d14f56719,C501_Support,Z00531DY,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
a1a3aba5-88bf-4e9c-a526-df2e9f395056,C501_Support,Z004XVAC,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d2c6f03f-bd43-4d15-86dc-de2276321f5d,C501_Support,Z0052TYP,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
e9a335e1-27e9-4ba7-8f51-5c0af4333a91,C501_Support,Z002Z66N,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
35776129-49c8-4ccc-b466-38128130adc5,C501_Support,Z004YK1R,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
4c7085c6-ff3a-4ef8-8bb8-73578f4b56d9,C501_Support,Z004Z7ZE,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
b7a4325e-af19-4ea0-bb40-1ab4dbe5fa03,C501_Support,Z0054KNE,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
ee6c6bc9-d5de-494c-8f81-45be2189a6fd,C501_Support,Z0028XMJ,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
338da01a-5e1c-407b-90a6-62f8172eadfa,C501_Support,Z004FUJT,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
bdf62ab6-f404-43d5-aa26-1653d59426bb,C501_Support,Z001WYDU,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
97e458dd-9a0e-462f-815c-ae5be70f28ff,C501_Support,Z0014WKT,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
9aab85c0-1058-4e98-9ff0-4af5939664bc,C501_Support,Z0039MYX,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
765b15e9-9267-4948-a47e-917f51692e1f,C501_Support,Z0051EJU,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
101abb8b-f197-4740-ae64-1e2ec72ce08c,C501_Support,Z003RN6R,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
8b810acc-1f3d-422a-9ed0-2a94e39908d9,C501_Support,Z0046D7W,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c4d19a69-a55c-4fb7-b309-4ae13a0504a3,C501_Support,Z000268E,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
2adea03c-0d1a-42dd-98e3-e4772fae320b,C501_Support,Z002JB9N,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
699e4ce4-81dc-4ca3-a418-acfefbc0ec1e,C501_Support,Z002ZJEH,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
60fa9ea2-9c6f-410d-a50a-cabd9ccefbcf,C501_Support,Z0033TXK,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
60d17bc9-5f56-4420-a6e5-622e53491843,C501_Support,Z0037XDV,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
32d8488d-259d-4754-b44e-050fc6edb2ed,C501_Support,Z0030F0C,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
146ed62c-5321-4717-8a56-7d860ec9e3dd,C501_Support,Z0049ETY,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
279d110a-7cca-4ace-8d2b-6d72fd6a0905,C501_Support,Z00531ED,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
6c6a56a4-c7de-4dbf-b696-bbaeee01ed94,C501_Support,Z00578UN,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
b3e4a0aa-9640-42a1-8d9b-8f702cbc749e,C501_Support,Z0022MPU,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
9b2270da-7996-4467-8bcb-9210912ba6a1,C501_Support,Z00360RB,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
7ef4e28c-0370-439e-860a-33f3fb39eadf,C501_Support,Z00580YJ,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
18560fd9-8347-49a6-be68-43500b8130ac,C501_Support,Z004XVAB,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
109a464c-6980-42ff-9af7-972807f9fefc,C501_Support,Z00503ZF,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
de3cfcd3-460a-4892-9d3d-e1859f5a3cf2,C501_Support,Z0053X3Z,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
51b5270c-1311-457f-a564-bcab4c8e1fcb,C501_Support,Z004Z8HY,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d0d62950-88e8-4ae9-b6d2-5efeba76cab8,C501_Support,Z00366PH,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
cc97ea9e-4782-4dbf-a604-069dcdcea85f,C501_Support,Z002M9XR,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
45af959d-ab69-44e1-935f-fa07ac0551b6,C501_Support,Z0059DWT,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
8ee1ff07-9e56-4ec8-b141-d27081c58d4f,C501_Support,Z005989N,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
e64d8d8a-cf86-4b76-8cab-1ff931c98172,C501_Support,Z0059DYC,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
040478ce-7a57-49cb-9287-0a0610d868a6,C501_Support,Z0047WTV,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
